基金代码,基金名称,日期,净值,近一周,近一月,近三月,近半年,近一年,今年以来,基金的详细链接
009746,鹏华中债1-3隐含评级AAA指C,01-26,1.0507,-0.02%,2.15%,4.85%,--,--,-0.08%,https://www.howbuy.com/fund/009746
002501,银华远景债券,01-26,1.1830,0.60%,2.69%,4.84%,5.93%,12.27%,1.89%,https://www.howbuy.com/fund/002501
000406,汇添富双利增强债券A,01-26,1.2370,0.57%,2.40%,4.83%,6.09%,9.96%,1.23%,https://www.howbuy.com/fund/000406
008999,景顺长城景颐嘉利6个月债A,01-26,1.0677,0.27%,2.09%,4.81%,5.48%,--,1.29%,https://www.howbuy.com/fund/008999
006459,人保鑫裕增强债券A,01-26,1.1402,0.82%,1.89%,4.81%,5.38%,8.20%,1.30%,https://www.howbuy.com/fund/006459
009731,中信保诚安鑫回报债券C,01-26,1.0490,1.21%,2.03%,4.81%,--,--,1.42%,https://www.howbuy.com/fund/009731
008345,南华瑞泽债券A,01-26,1.1000,0.00%,2.03%,4.80%,4.20%,9.98%,0.70%,https://www.howbuy.com/fund/008345
001779,中融稳健添利债券,01-26,1.0710,0.66%,2.59%,4.79%,5.83%,12.97%,1.81%,https://www.howbuy.com/fund/001779
000319,泰达宏利淘利债券A,01-26,1.1496,0.34%,3.07%,4.78%,4.98%,6.63%,1.93%,https://www.howbuy.com/fund/000319
000407,汇添富双利增强债券C,01-26,1.2310,0.49%,2.33%,4.77%,5.85%,9.52%,1.15%,https://www.howbuy.com/fund/000407
000578,鑫元恒鑫收益增强债券A,01-26,0.9918,0.22%,4.21%,4.76%,4.28%,2.34%,2.68%,https://www.howbuy.com/fund/000578
000236,工银月月薪定期支付债券A,01-26,1.7930,0.34%,2.52%,4.73%,5.53%,9.93%,1.70%,https://www.howbuy.com/fund/000236
006460,人保鑫裕增强债券C,01-26,1.1443,0.81%,1.86%,4.72%,5.20%,8.04%,1.27%,https://www.howbuy.com/fund/006460
003135,金元顺安沣楹债券,01-26,1.2481,0.85%,2.51%,4.72%,6.20%,7.39%,1.78%,https://www.howbuy.com/fund/003135
009000,景顺长城景颐嘉利6个月债C,01-26,1.0649,0.26%,2.06%,4.71%,5.27%,--,1.26%,https://www.howbuy.com/fund/009000
000320,泰达宏利淘利债券C,01-26,1.1322,0.33%,3.04%,4.71%,4.87%,6.36%,1.91%,https://www.howbuy.com/fund/000320
008346,南华瑞泽债券C,01-26,1.0956,-0.01%,1.99%,4.69%,3.99%,9.54%,0.66%,https://www.howbuy.com/fund/008346
002492,工银月月薪定期支付债券C,01-26,1.2500,0.40%,2.54%,4.69%,5.40%,9.65%,1.71%,https://www.howbuy.com/fund/002492
009925,博时恒利持有期债券A,01-26,1.0470,1.06%,3.19%,4.69%,--,--,2.21%,https://www.howbuy.com/fund/009925
180025,银华信用双利债券A,01-26,1.2330,0.57%,2.75%,4.67%,5.85%,12.39%,1.90%,https://www.howbuy.com/fund/180025
160612,鹏华丰收债券,01-26,1.1220,0.72%,3.60%,4.66%,3.99%,7.81%,2.75%,https://www.howbuy.com/fund/160612
519730,交银定期支付月月丰债券A,01-26,1.6480,0.97%,3.12%,4.66%,3.13%,6.87%,2.05%,https://www.howbuy.com/fund/519730
000579,鑫元恒鑫收益增强债券C,01-26,0.9662,0.21%,4.18%,4.65%,4.06%,1.93%,2.65%,https://www.howbuy.com/fund/000579
200013,长城积极增利债券A,01-26,1.2845,1.77%,3.88%,4.64%,5.34%,11.91%,3.29%,https://www.howbuy.com/fund/200013
000142,融通增强收益债券A,01-26,1.2239,0.67%,2.68%,4.63%,5.25%,9.46%,1.75%,https://www.howbuy.com/fund/000142
005144,东吴优益债券A,01-26,1.0483,0.62%,2.04%,4.60%,5.26%,7.32%,1.14%,https://www.howbuy.com/fund/005144
009926,博时恒利持有期债券C,01-26,1.0457,1.04%,3.15%,4.59%,--,--,2.18%,https://www.howbuy.com/fund/009926
519731,交银定期支付月月丰债券C,01-26,1.5980,0.96%,3.08%,4.55%,2.96%,6.46%,2.02%,https://www.howbuy.com/fund/519731
180015,银华增强收益债券,01-26,1.2310,0.40%,2.59%,4.54%,5.29%,11.73%,1.87%,https://www.howbuy.com/fund/180015
001124,融通增强收益债券C,01-26,1.1739,0.67%,2.65%,4.54%,5.07%,9.09%,1.73%,https://www.howbuy.com/fund/001124
180026,银华信用双利债券C,01-26,1.2250,0.57%,2.68%,4.54%,5.65%,11.96%,1.91%,https://www.howbuy.com/fund/180026
200113,长城积极增利债券C,01-26,1.5290,1.76%,3.84%,4.53%,5.11%,11.44%,3.25%,https://www.howbuy.com/fund/200113
005145,东吴优益债券C,01-26,1.0446,0.62%,2.00%,4.49%,5.04%,6.97%,1.11%,https://www.howbuy.com/fund/005145
008069,鹏扬富利增强债券A,01-26,1.0822,-0.09%,2.36%,4.48%,7.53%,--,1.59%,https://www.howbuy.com/fund/008069
519729,交银增强收益债券,01-26,1.4840,0.82%,2.91%,4.43%,2.91%,5.92%,1.78%,https://www.howbuy.com/fund/519729
213007,宝盈增强收益债券A/B,01-26,1.3475,-0.28%,3.23%,4.43%,4.29%,11.09%,2.28%,https://www.howbuy.com/fund/213007
690002,民生增强收益债券A,01-26,1.5880,0.51%,1.93%,4.41%,4.47%,10.97%,1.21%,https://www.howbuy.com/fund/690002
008070,鹏扬富利增强债券C,01-26,1.0789,-0.10%,2.33%,4.38%,7.31%,--,1.56%,https://www.howbuy.com/fund/008070
530009,建信收益增强A,01-26,1.8140,1.40%,1.97%,4.37%,7.02%,9.41%,1.06%,https://www.howbuy.com/fund/530009
000435,建信稳定添利债券A,01-26,1.1480,0.00%,3.24%,4.35%,5.10%,10.64%,2.78%,https://www.howbuy.com/fund/000435
690202,民生增强收益债券C,01-26,1.5650,0.51%,1.89%,4.33%,4.19%,10.52%,1.16%,https://www.howbuy.com/fund/690202
009675,中融融慧双欣1年定开债A,01-26,1.0587,0.52%,2.31%,4.33%,5.77%,--,1.56%,https://www.howbuy.com/fund/009675
213917,宝盈增强收益债券C,01-26,1.2666,-0.28%,3.19%,4.32%,4.07%,10.63%,2.26%,https://www.howbuy.com/fund/213917
519030,海富通稳固收益债券,01-26,1.2550,0.24%,2.53%,4.32%,5.91%,9.51%,1.70%,https://www.howbuy.com/fund/519030
163811,中银双利债券A,01-26,1.3280,-0.23%,2.08%,4.32%,5.40%,9.92%,1.37%,https://www.howbuy.com/fund/163811
006416,方正富邦丰利债券A,01-26,1.1969,1.14%,1.32%,4.31%,4.42%,13.20%,0.89%,https://www.howbuy.com/fund/006416
008611,海富通添鑫收益债券A,01-26,1.0529,0.62%,2.87%,4.29%,4.86%,--,1.96%,https://www.howbuy.com/fund/008611
003360,前海开源瑞和债券A,01-26,1.2063,0.60%,1.96%,4.29%,4.08%,7.29%,1.31%,https://www.howbuy.com/fund/003360
000028,华富安鑫债券,01-26,1.1727,0.27%,2.57%,4.29%,7.30%,8.88%,1.63%,https://www.howbuy.com/fund/000028
531009,建信收益增强C,01-26,1.7310,1.41%,1.94%,4.28%,6.79%,8.94%,1.05%,https://www.howbuy.com/fund/531009
206008,鹏华丰盛稳固收益债券,01-26,1.1460,0.61%,3.15%,4.28%,3.61%,7.63%,2.50%,https://www.howbuy.com/fund/206008
003167,前海开源鼎瑞债券A,01-26,1.2152,0.60%,2.01%,4.26%,4.02%,7.48%,1.29%,https://www.howbuy.com/fund/003167
163812,中银双利债券B,01-26,1.3230,-0.23%,2.08%,4.26%,5.25%,9.61%,1.38%,https://www.howbuy.com/fund/163812
009221,大成彭博巴克莱银行债3-5年指数A,01-26,1.0404,-0.04%,3.10%,4.25%,4.06%,--,2.02%,https://www.howbuy.com/fund/009221
000184,工银添福债券A,01-26,1.6510,-0.12%,3.45%,4.23%,5.29%,8.40%,2.55%,https://www.howbuy.com/fund/000184
009676,中融融慧双欣1年定开债C,01-26,1.0565,0.51%,2.27%,4.22%,5.57%,--,1.54%,https://www.howbuy.com/fund/009676
000723,建信稳定添利债券C,01-26,1.0830,0.00%,3.24%,4.22%,4.81%,10.17%,2.65%,https://www.howbuy.com/fund/000723
007697,中金衡益债券A,01-26,1.1066,0.90%,2.33%,4.22%,5.57%,9.14%,1.62%,https://www.howbuy.com/fund/007697
000185,工银添福债券B,01-26,1.6360,-0.06%,3.48%,4.20%,5.14%,7.99%,2.57%,https://www.howbuy.com/fund/000185
006417,方正富邦丰利债券C,01-26,1.1850,1.14%,1.28%,4.20%,4.20%,12.74%,0.85%,https://www.howbuy.com/fund/006417
003361,前海开源瑞和债券C,01-26,1.1884,0.59%,1.93%,4.19%,3.87%,6.87%,1.29%,https://www.howbuy.com/fund/003361
008610,海富通添鑫收益债券C,01-26,1.0497,0.62%,2.84%,4.18%,4.65%,--,1.92%,https://www.howbuy.com/fund/008610
006254,长城久悦债券,01-26,1.1447,1.56%,3.65%,4.16%,5.07%,9.57%,2.44%,https://www.howbuy.com/fund/006254
003168,前海开源鼎瑞债券C,01-26,1.1940,0.60%,1.98%,4.15%,3.82%,7.05%,1.26%,https://www.howbuy.com/fund/003168
002782,富国祥利定开债券发起式,01-26,1.0730,0.37%,2.09%,4.12%,3.09%,8.05%,1.71%,https://www.howbuy.com/fund/002782
007640,泰达宏利永利债券,01-26,1.0599,0.06%,2.18%,4.12%,4.37%,5.08%,1.78%,https://www.howbuy.com/fund/007640
007698,中金衡益债券C,01-26,1.1006,0.90%,2.30%,4.12%,5.35%,8.70%,1.59%,https://www.howbuy.com/fund/007698
006500,建信润利增强债券A,01-26,1.0760,-0.02%,2.97%,4.10%,5.23%,8.28%,2.53%,https://www.howbuy.com/fund/006500
005945,工银可转债优选债券A,01-26,1.3692,-1.21%,1.96%,4.10%,10.43%,16.80%,0.37%,https://www.howbuy.com/fund/005945
002474,中邮睿信增强债券,01-26,1.3000,0.00%,0.85%,4.08%,4.00%,9.06%,0.00%,https://www.howbuy.com/fund/002474
000973,新华增盈回报债券,01-26,1.2976,0.26%,2.01%,4.06%,4.48%,11.96%,1.14%,https://www.howbuy.com/fund/000973
009222,大成彭博巴克莱银行债3-5年指数C,01-26,1.0375,-0.04%,2.88%,4.01%,3.78%,--,2.02%,https://www.howbuy.com/fund/009222
005946,工银可转债优选债券C,01-26,1.3535,-1.22%,1.92%,4.00%,10.20%,16.32%,0.35%,https://www.howbuy.com/fund/005946
006501,建信润利增强债券C,01-26,1.0677,-0.03%,2.93%,3.99%,5.02%,7.85%,2.51%,https://www.howbuy.com/fund/006501
002925,广发集源债券A,01-26,1.1649,0.36%,2.34%,3.94%,5.36%,6.30%,1.96%,https://www.howbuy.com/fund/002925
710301,富安达增强收益债券A,01-26,1.5094,2.51%,5.16%,3.94%,1.29%,17.99%,4.18%,https://www.howbuy.com/fund/710301
008791,招商安华债券A,01-26,1.0705,-0.10%,2.19%,3.91%,5.46%,--,1.78%,https://www.howbuy.com/fund/008791
007878,惠升和风纯债债券C,01-26,1.0526,-0.03%,2.79%,3.91%,3.89%,5.57%,2.57%,https://www.howbuy.com/fund/007878
519753,交银安心收益债券,01-26,1.1252,0.02%,2.52%,3.90%,4.28%,6.96%,1.78%,https://www.howbuy.com/fund/519753
166105,信达澳银鑫安债券LOF,01-26,1.1500,0.17%,2.13%,3.88%,5.21%,10.05%,1.41%,https://www.howbuy.com/fund/166105
002932,圆信永丰强化收益债券A,01-26,1.1142,0.33%,2.95%,3.88%,4.67%,9.84%,2.09%,https://www.howbuy.com/fund/002932
004807,中银证券安弘债券A,01-26,1.2487,1.04%,2.58%,3.87%,4.88%,9.88%,1.73%,https://www.howbuy.com/fund/004807
960029,建信双息红利债券H,01-26,1.1730,0.43%,3.44%,3.86%,2.17%,5.64%,2.71%,https://www.howbuy.com/fund/960029
009287,惠升和裕纯债A,01-26,1.0414,-0.03%,0.08%,3.85%,3.98%,--,0.17%,https://www.howbuy.com/fund/009287
530017,建信双息红利债券A,01-26,1.1730,0.43%,3.53%,3.85%,2.16%,5.71%,2.80%,https://www.howbuy.com/fund/530017
217018,招商安瑞进取债券,01-26,2.0260,1.05%,2.79%,3.84%,5.19%,10.29%,1.86%,https://www.howbuy.com/fund/217018
008792,招商安华债券C,01-26,1.0679,-0.10%,2.16%,3.84%,5.31%,--,1.76%,https://www.howbuy.com/fund/008792
004922,华夏鼎瑞三个月定开债券C,01-26,1.0384,-0.01%,0.54%,3.84%,3.84%,3.84%,0.38%,https://www.howbuy.com/fund/004922
002926,广发集源债券C,01-26,1.1580,0.36%,2.31%,3.84%,5.16%,5.88%,1.94%,https://www.howbuy.com/fund/002926
006974,金鹰鑫日享债券A,01-26,1.0990,0.71%,1.73%,3.84%,4.05%,5.34%,1.47%,https://www.howbuy.com/fund/006974
710302,富安达增强收益债券C,01-26,1.4570,2.51%,5.12%,3.83%,1.07%,17.46%,4.15%,https://www.howbuy.com/fund/710302
162712,广发聚利债券(LOF)A,01-26,1.4884,1.36%,3.49%,3.82%,4.16%,6.29%,2.92%,https://www.howbuy.com/fund/162712
006975,金鹰鑫日享债券C,01-26,1.0970,0.71%,1.72%,3.81%,4.00%,5.24%,1.47%,https://www.howbuy.com/fund/006975
040036,华安安心收益债券A,01-26,1.1130,0.67%,1.63%,3.80%,3.34%,11.31%,1.11%,https://www.howbuy.com/fund/040036
003628,兴银收益增强债券,01-26,1.1685,-0.20%,1.27%,3.79%,5.10%,9.14%,0.62%,https://www.howbuy.com/fund/003628
110008,易方达稳健收益债券B,01-26,1.3462,-0.07%,2.41%,3.78%,4.62%,7.95%,1.64%,https://www.howbuy.com/fund/110008
002933,圆信永丰强化收益债券C,01-26,1.1023,0.33%,2.91%,3.78%,4.46%,9.42%,2.06%,https://www.howbuy.com/fund/002933
008007,安信睿享纯债债券,01-26,1.0415,0.07%,0.74%,3.78%,4.10%,4.05%,0.38%,https://www.howbuy.com/fund/008007
004808,中银证券安弘债券C,01-26,1.2410,1.03%,2.55%,3.77%,4.69%,9.49%,1.70%,https://www.howbuy.com/fund/004808
002988,平安鼎信债券,01-26,1.0386,0.15%,2.36%,3.75%,3.64%,5.33%,1.24%,https://www.howbuy.com/fund/002988
003099,长盛盛景纯债债券A,01-26,1.0375,3.10%,3.49%,3.74%,3.97%,4.61%,3.24%,https://www.howbuy.com/fund/003099
007235,广发聚利债券(LOF)C,01-26,1.4800,1.35%,3.46%,3.73%,3.98%,5.93%,2.89%,https://www.howbuy.com/fund/007235
531017,建信双息红利债券C,01-26,1.1300,0.36%,3.39%,3.73%,1.98%,5.26%,2.73%,https://www.howbuy.com/fund/531017
040037,华安安心收益债券B,01-26,1.1090,0.67%,1.64%,3.73%,3.17%,10.95%,1.11%,https://www.howbuy.com/fund/040037
004571,万家家瑞债券A,01-26,1.2325,0.76%,2.53%,3.72%,4.22%,8.24%,2.03%,https://www.howbuy.com/fund/004571
008008,易方达稳健收益债券C,01-26,1.3450,-0.07%,2.39%,3.71%,4.48%,7.64%,1.61%,https://www.howbuy.com/fund/008008
004025,融通收益增强债券A,01-26,1.1426,-0.56%,2.51%,3.70%,5.16%,9.70%,1.75%,https://www.howbuy.com/fund/004025
110007,易方达稳健收益债券A,01-26,1.3444,-0.07%,2.39%,3.70%,4.46%,7.62%,1.61%,https://www.howbuy.com/fund/110007
003180,前海联合添利债券A,01-26,1.1497,0.56%,3.08%,3.69%,5.89%,10.37%,2.10%,https://www.howbuy.com/fund/003180
320021,诺安双利债券发起式,01-26,2.5030,0.04%,0.64%,3.69%,7.06%,17.40%,-0.56%,https://www.howbuy.com/fund/320021
519660,银河增利债券A,01-26,1.6050,1.71%,4.42%,3.68%,5.66%,9.56%,3.15%,https://www.howbuy.com/fund/519660
003612,南方卓元债券A,01-26,1.2000,0.80%,2.20%,3.64%,4.35%,10.40%,1.55%,https://www.howbuy.com/fund/003612
006114,人保鑫利债券A,01-26,1.1562,0.35%,2.00%,3.63%,3.99%,7.04%,1.05%,https://www.howbuy.com/fund/006114
100035,富国优化增强债券A/B,01-26,1.7700,0.51%,1.84%,3.63%,3.27%,6.62%,1.26%,https://www.howbuy.com/fund/100035
008787,融通中债1-3年国开行债指A,01-26,1.0388,0.02%,0.25%,3.62%,3.86%,--,0.09%,https://www.howbuy.com/fund/008787
004572,万家家瑞债券C,01-26,1.2167,0.75%,2.49%,3.61%,4.01%,7.81%,2.00%,https://www.howbuy.com/fund/004572
004026,融通收益增强债券C,01-26,1.1375,-0.57%,2.48%,3.60%,4.95%,9.26%,1.73%,https://www.howbuy.com/fund/004026
001001,华夏债券A/B,01-26,1.2690,-0.08%,2.09%,3.59%,6.91%,13.61%,1.20%,https://www.howbuy.com/fund/001001
003181,前海联合添利债券C,01-26,1.1810,0.55%,3.04%,3.59%,5.68%,9.99%,2.07%,https://www.howbuy.com/fund/003181
001011,华夏希望债券A,01-26,1.2430,0.40%,1.89%,3.58%,4.19%,7.34%,1.22%,https://www.howbuy.com/fund/001011
010011,景顺长城景颐招利6个月债A,01-26,1.0365,0.22%,1.89%,3.58%,--,--,1.27%,https://www.howbuy.com/fund/010011
008035,蜂巢恒利债券A,01-26,1.0352,0.29%,1.67%,3.56%,--,--,1.07%,https://www.howbuy.com/fund/008035
519661,银河增利债券C,01-26,1.5710,1.75%,4.45%,3.56%,5.51%,9.17%,3.15%,https://www.howbuy.com/fund/519661
003613,南方卓元债券C,01-26,1.1792,0.79%,2.17%,3.54%,4.13%,9.95%,1.52%,https://www.howbuy.com/fund/003613
007666,华夏鼎泓债券A,01-26,1.1297,-0.04%,1.94%,3.54%,3.26%,10.37%,0.87%,https://www.howbuy.com/fund/007666
001862,东方红收益增强债券A,01-26,1.1679,-0.23%,2.35%,3.53%,5.41%,8.43%,1.38%,https://www.howbuy.com/fund/001862
006115,人保鑫利债券C,01-26,1.1478,0.33%,1.96%,3.53%,3.78%,6.60%,1.01%,https://www.howbuy.com/fund/006115
202103,南方多利增强债券A,01-26,1.1021,0.43%,1.76%,3.52%,4.03%,6.81%,1.47%,https://www.howbuy.com/fund/202103
005843,金元顺安沣泉债券,01-26,1.0739,0.57%,1.79%,3.48%,4.10%,4.23%,1.09%,https://www.howbuy.com/fund/005843
001003,华夏债券C,01-26,1.2500,-0.08%,2.12%,3.48%,6.75%,13.23%,1.21%,https://www.howbuy.com/fund/001003
610008,信达澳银信用债债券A,01-26,1.1210,-0.27%,1.54%,3.47%,4.67%,7.34%,1.08%,https://www.howbuy.com/fund/610008
010012,景顺长城景颐招利6个月债C,01-26,1.0351,0.21%,1.84%,3.46%,--,--,1.23%,https://www.howbuy.com/fund/010012
008036,蜂巢恒利债券C,01-26,1.0338,0.28%,1.63%,3.45%,--,--,1.05%,https://www.howbuy.com/fund/008036
100037,富国优化增强债券C,01-26,1.6790,0.48%,1.76%,3.45%,3.01%,6.14%,1.21%,https://www.howbuy.com/fund/100037
003826,华夏鼎汇债券A,01-26,1.2417,-0.07%,1.69%,3.45%,3.94%,12.12%,0.76%,https://www.howbuy.com/fund/003826
202102,南方多利增强债券C,01-26,1.1009,0.42%,1.73%,3.44%,3.86%,6.49%,1.44%,https://www.howbuy.com/fund/202102
007667,华夏鼎泓债券C,01-26,1.1243,-0.05%,1.89%,3.43%,3.05%,9.92%,0.83%,https://www.howbuy.com/fund/007667
004486,嘉实稳怡债券,01-26,1.1662,0.57%,1.57%,3.41%,4.11%,7.22%,0.80%,https://www.howbuy.com/fund/004486
001863,东方红收益增强债券C,01-26,1.1449,-0.24%,2.31%,3.41%,5.19%,7.98%,1.35%,https://www.howbuy.com/fund/001863
001013,华夏希望债券C,01-26,1.2130,0.33%,1.76%,3.41%,4.03%,6.87%,1.17%,https://www.howbuy.com/fund/001013
010096,博远鑫享三个月债券A,01-26,1.0357,0.31%,2.15%,3.39%,--,--,1.17%,https://www.howbuy.com/fund/010096
010098,博远鑫享三个月债券E,01-26,1.0357,0.32%,2.15%,3.39%,--,--,1.17%,https://www.howbuy.com/fund/010098
006583,中信保诚景泰债券A,01-26,1.1153,0.30%,0.81%,3.39%,4.86%,5.09%,0.30%,https://www.howbuy.com/fund/006583
003471,前海联合添鑫3个月定开债A,01-26,1.2436,0.10%,2.14%,3.39%,6.00%,9.59%,1.25%,https://www.howbuy.com/fund/003471
004427,交银增利增强债券A,01-26,1.1413,0.11%,0.27%,3.38%,5.46%,17.88%,0.15%,https://www.howbuy.com/fund/004427
610108,信达澳银信用债债券C,01-26,1.1080,-0.27%,1.37%,3.37%,4.49%,6.98%,1.00%,https://www.howbuy.com/fund/610108
003827,华夏鼎汇债券C,01-26,1.2268,-0.07%,1.67%,3.37%,3.79%,11.78%,0.75%,https://www.howbuy.com/fund/003827
004647,新华鼎利债券A,01-26,1.0799,-0.57%,2.33%,3.35%,2.64%,0.38%,0.65%,https://www.howbuy.com/fund/004647
006832,鹏扬添利增强债券A,01-26,1.1871,-0.14%,1.47%,3.32%,5.72%,10.54%,1.05%,https://www.howbuy.com/fund/006832
006584,中信保诚景泰债券C,01-26,1.1060,0.29%,0.78%,3.30%,4.65%,4.66%,0.26%,https://www.howbuy.com/fund/006584
010097,博远鑫享三个月债券C,01-26,1.0344,0.31%,2.11%,3.30%,--,--,1.14%,https://www.howbuy.com/fund/010097
003334,中融融信双盈债券A,01-26,1.1010,0.82%,1.41%,3.28%,3.09%,12.37%,0.82%,https://www.howbuy.com/fund/003334
004428,交银增利增强债券C,01-26,1.1381,0.09%,0.23%,3.28%,5.19%,17.43%,0.11%,https://www.howbuy.com/fund/004428
002651,东方红汇利债券A,01-26,1.1236,-0.16%,1.31%,3.28%,5.35%,7.98%,0.96%,https://www.howbuy.com/fund/002651
003472,前海联合添鑫3个月定开债C,01-26,1.2013,0.07%,2.09%,3.28%,5.78%,9.14%,1.21%,https://www.howbuy.com/fund/003472
003301,华夏鼎融债券A,01-26,1.2250,0.13%,2.23%,3.26%,4.33%,12.11%,1.36%,https://www.howbuy.com/fund/003301
002720,国寿安保尊利增强回报债A,01-26,1.1750,0.09%,1.29%,3.25%,4.07%,9.71%,0.60%,https://www.howbuy.com/fund/002720
002711,广发集丰债券A,01-26,1.1450,0.35%,1.33%,3.25%,4.55%,13.85%,0.70%,https://www.howbuy.com/fund/002711
006892,新华鼎利债券C,01-26,1.0723,-0.57%,2.30%,3.24%,2.43%,-0.03%,0.62%,https://www.howbuy.com/fund/006892
006833,鹏扬添利增强债券C,01-26,1.1806,-0.15%,1.43%,3.24%,5.55%,10.20%,1.02%,https://www.howbuy.com/fund/006833
007929,天治稳健双鑫债券,01-26,1.0869,0.25%,2.55%,3.23%,5.79%,9.35%,1.50%,https://www.howbuy.com/fund/007929
450005,国富强化收益债券A,01-26,1.1968,-0.25%,1.75%,3.23%,4.00%,7.76%,1.12%,https://www.howbuy.com/fund/450005
000295,鹏华丰实定期开放债券A,01-26,1.1350,-0.70%,3.37%,3.18%,3.28%,4.92%,2.53%,https://www.howbuy.com/fund/000295
002721,国寿安保尊利增强回报债C,01-26,1.1690,0.09%,1.30%,3.18%,3.91%,9.35%,0.60%,https://www.howbuy.com/fund/002721
002652,东方红汇利债券C,01-26,1.0995,-0.16%,1.27%,3.18%,5.13%,7.54%,0.93%,https://www.howbuy.com/fund/002652
003335,中融融信双盈债券C,01-26,1.0824,0.82%,1.37%,3.17%,2.86%,11.88%,0.79%,https://www.howbuy.com/fund/003335
163827,中银产业债债券A,01-26,1.1890,-0.54%,2.22%,3.16%,5.67%,10.09%,1.01%,https://www.howbuy.com/fund/163827
003302,华夏鼎融债券C,01-26,1.2043,0.12%,2.19%,3.15%,4.11%,11.65%,1.32%,https://www.howbuy.com/fund/003302
009604,国金惠盈纯债债券E,01-26,1.0274,-0.09%,0.19%,3.15%,2.74%,--,-0.05%,https://www.howbuy.com/fund/009604
450006,国富强化收益债券C,01-26,1.1661,-0.26%,1.72%,3.15%,3.85%,7.42%,1.09%,https://www.howbuy.com/fund/450006
164105,华富强化回报债券LOF,01-26,1.5760,-0.13%,1.87%,3.14%,6.06%,9.90%,1.09%,https://www.howbuy.com/fund/164105
000069,国投瑞银中高等级债券A,01-26,1.1100,0.36%,1.55%,3.14%,3.90%,6.64%,1.00%,https://www.howbuy.com/fund/000069
007282,华夏鼎淳债券A,01-26,1.1174,0.15%,1.39%,3.12%,2.71%,8.45%,0.66%,https://www.howbuy.com/fund/007282
161115,易方达岁丰添利债券LOF,01-26,1.7350,0.23%,0.99%,3.09%,7.23%,12.01%,0.41%,https://www.howbuy.com/fund/161115
040012,华安强化收益债券A,01-26,1.2140,0.86%,1.79%,3.08%,1.33%,7.62%,1.20%,https://www.howbuy.com/fund/040012
002701,东方红汇阳债券A,01-26,1.1287,-0.25%,1.17%,3.07%,4.99%,7.69%,0.81%,https://www.howbuy.com/fund/002701
000296,鹏华丰实定期开放债券B,01-26,1.1090,-0.72%,3.36%,3.07%,3.07%,4.65%,2.50%,https://www.howbuy.com/fund/000296
005008,东方红汇阳债券Z,01-26,1.1293,-0.25%,1.16%,3.07%,4.98%,7.69%,0.81%,https://www.howbuy.com/fund/005008
000070,国投瑞银中高等级债券C,01-26,1.1060,0.36%,1.56%,3.06%,3.72%,6.26%,1.00%,https://www.howbuy.com/fund/000070
040009,华安稳定收益债券A,01-26,1.1125,-0.21%,0.75%,3.05%,2.87%,8.43%,0.44%,https://www.howbuy.com/fund/040009
008936,中银产业债债券C,01-26,1.1851,-0.55%,2.17%,3.04%,5.45%,--,0.97%,https://www.howbuy.com/fund/008936
003221,新华丰利债券A,01-26,1.2402,-0.54%,2.58%,3.04%,4.93%,9.14%,1.45%,https://www.howbuy.com/fund/003221
002521,永赢双利债券A,01-26,1.2723,-0.86%,1.85%,3.04%,5.33%,8.35%,1.10%,https://www.howbuy.com/fund/002521
660009,农银增强收益债券A,01-26,1.7712,0.51%,1.79%,3.04%,2.70%,9.26%,1.25%,https://www.howbuy.com/fund/660009
040013,华安强化收益债券B,01-26,1.2090,0.89%,1.82%,3.03%,1.11%,7.07%,1.23%,https://www.howbuy.com/fund/040013
002946,大成景盛一年定开债券A,01-26,1.1332,0.76%,1.87%,3.02%,4.11%,8.35%,1.46%,https://www.howbuy.com/fund/002946
009742,鹏华中债0-3年AA+信用债指A,01-26,1.0289,-0.01%,0.03%,3.01%,--,--,0.02%,https://www.howbuy.com/fund/009742
007283,华夏鼎淳债券C,01-26,1.1110,0.14%,1.35%,3.01%,2.50%,8.02%,0.63%,https://www.howbuy.com/fund/007283
160513,博时稳健回报债券(LOF)A,01-26,1.7530,0.75%,1.92%,3.00%,5.73%,9.56%,1.51%,https://www.howbuy.com/fund/160513
002712,广发集丰债券C,01-26,1.1350,0.27%,1.25%,2.99%,4.21%,13.15%,0.53%,https://www.howbuy.com/fund/002712
395011,中海增强收益债券A,01-26,1.2200,-0.25%,1.75%,2.97%,4.58%,10.09%,0.66%,https://www.howbuy.com/fund/395011
002702,东方红汇阳债券C,01-26,1.1055,-0.25%,1.13%,2.97%,4.77%,7.25%,0.78%,https://www.howbuy.com/fund/002702
660109,农银增强收益债券C,01-26,1.7131,0.51%,1.76%,2.96%,2.55%,8.93%,1.23%,https://www.howbuy.com/fund/660109
040010,华安稳定收益债券B,01-26,1.1101,-0.21%,0.72%,2.95%,2.66%,8.01%,0.42%,https://www.howbuy.com/fund/040010
002723,江信祺福债券A,01-26,1.2814,-0.37%,1.62%,2.95%,7.39%,11.00%,0.54%,https://www.howbuy.com/fund/002723
002522,永赢双利债券C,01-26,1.2732,-0.87%,1.82%,2.93%,5.11%,7.91%,1.07%,https://www.howbuy.com/fund/002522
000333,长城稳固收益债券A,01-26,1.3692,1.23%,2.08%,2.93%,5.16%,12.77%,1.44%,https://www.howbuy.com/fund/000333
003222,新华丰利债券C,01-26,1.2198,-0.55%,2.54%,2.93%,4.71%,8.71%,1.41%,https://www.howbuy.com/fund/003222
