基金代码,基金名称,日期,净值,近一周,近一月,近三月,近半年,近一年,今年以来,基金的详细链接
000700,泰达宏利货币B,01-26,<span class="cRed">3.02%</span>,0.06%,0.23%,0.70%,1.26%,2.23%,0.20%,https://www.howbuy.com/fund/000700
000905,鹏华安盈宝货币,01-26,<span class="cRed">3.02%</span>,0.06%,0.24%,0.70%,1.29%,2.62%,0.21%,https://www.howbuy.com/fund/000905
004589,民生加银腾元宝货币B,01-26,<span class="cRed">3.01%</span>,0.06%,0.24%,0.72%,0.95%,0.95%,0.21%,https://www.howbuy.com/fund/004589
001812,嘉实货币E,01-26,<span class="cRed">3.00%</span>,0.06%,0.20%,0.55%,1.00%,1.93%,0.17%,https://www.howbuy.com/fund/001812
070008,嘉实货币A,01-26,<span class="cRed">3.00%</span>,0.06%,0.20%,0.55%,1.00%,1.93%,0.17%,https://www.howbuy.com/fund/070008
004369,前海开源聚财宝货币B,01-26,<span class="cRed">3.00%</span>,0.06%,0.25%,0.67%,1.27%,2.35%,0.20%,https://www.howbuy.com/fund/004369
202308,南方收益宝货币B,01-26,<span class="cRed">2.98%</span>,0.06%,0.25%,0.72%,1.32%,2.43%,0.21%,https://www.howbuy.com/fund/202308
004973,长城收益宝货币B,01-26,<span class="cRed">2.96%</span>,0.06%,0.27%,0.79%,1.49%,2.94%,0.22%,https://www.howbuy.com/fund/004973
000618,嘉实薪金宝货币,01-26,<span class="cRed">2.94%</span>,0.06%,0.21%,0.57%,1.06%,2.11%,0.18%,https://www.howbuy.com/fund/000618
001240,民生加银现金增利货币D,01-26,<span class="cRed">2.92%</span>,0.06%,0.19%,0.53%,1.01%,1.93%,0.16%,https://www.howbuy.com/fund/001240
001821,兴全天添益货币B,01-26,<span class="cRed">2.92%</span>,0.06%,0.25%,0.72%,1.34%,2.48%,0.21%,https://www.howbuy.com/fund/001821
213909,宝盈货币B,01-26,<span class="cRed">2.92%</span>,0.06%,0.23%,0.67%,1.25%,2.26%,0.20%,https://www.howbuy.com/fund/213909
001374,华夏现金增利货币B,01-26,<span class="cRed">2.92%</span>,0.06%,0.24%,0.63%,1.15%,2.20%,0.20%,https://www.howbuy.com/fund/001374
004331,太平日日鑫货币B,01-26,<span class="cRed">2.91%</span>,0.06%,0.24%,0.70%,1.20%,2.26%,0.22%,https://www.howbuy.com/fund/004331
004368,前海开源聚财宝货币A,01-26,<span class="cRed">2.90%</span>,0.05%,0.24%,0.65%,1.24%,2.21%,0.19%,https://www.howbuy.com/fund/004368
000830,易方达天天发货币B,01-26,<span class="cRed">2.90%</span>,0.05%,0.23%,0.68%,1.29%,2.34%,0.19%,https://www.howbuy.com/fund/000830
004120,国富安享货币,01-26,<span class="cRed">2.90%</span>,0.05%,0.23%,0.67%,1.20%,2.18%,0.19%,https://www.howbuy.com/fund/004120
002753,建信嘉薪宝货币B,01-26,<span class="cRed">2.89%</span>,0.05%,0.24%,0.69%,1.27%,2.42%,0.20%,https://www.howbuy.com/fund/002753
002078,浙商日添利货币B,01-26,<span class="cRed">2.89%</span>,0.05%,0.23%,0.69%,0.95%,1.59%,0.19%,https://www.howbuy.com/fund/002078
004185,江信增利货币A,01-26,<span class="cRed">2.88%</span>,0.05%,0.24%,0.69%,1.37%,2.32%,0.20%,https://www.howbuy.com/fund/004185
002890,交银天利宝货币E,01-26,<span class="cRed">2.88%</span>,0.05%,0.25%,0.70%,1.32%,2.53%,0.21%,https://www.howbuy.com/fund/002890
270014,广发货币B,01-26,<span class="cRed">2.88%</span>,0.05%,0.25%,0.69%,1.22%,2.25%,0.21%,https://www.howbuy.com/fund/270014
003588,东吴增鑫宝货币A,01-26,<span class="cRed">2.87%</span>,0.05%,0.19%,0.58%,1.06%,1.89%,0.16%,https://www.howbuy.com/fund/003588
003281,广发活期宝货币B,01-26,<span class="cRed">2.87%</span>,0.05%,0.25%,0.72%,1.28%,2.41%,0.21%,https://www.howbuy.com/fund/003281
004137,博时合惠货币B,01-26,<span class="cRed">2.87%</span>,0.05%,0.25%,0.71%,1.34%,2.55%,0.21%,https://www.howbuy.com/fund/004137
003679,中融现金增利货币C,01-26,<span class="cRed">2.86%</span>,0.05%,0.24%,0.70%,1.28%,2.43%,0.20%,https://www.howbuy.com/fund/003679
690010,民生加银现金增利货币A,01-26,<span class="cRed">2.85%</span>,0.05%,0.18%,0.52%,0.98%,1.86%,0.16%,https://www.howbuy.com/fund/690010
460106,华泰柏瑞货币B,01-26,<span class="cRed">2.85%</span>,0.05%,0.24%,0.65%,1.17%,2.21%,0.21%,https://www.howbuy.com/fund/460106
001930,华夏收益宝货币B,01-26,<span class="cRed">2.85%</span>,0.05%,0.24%,0.73%,1.29%,2.21%,0.21%,https://www.howbuy.com/fund/001930
020032,国泰现金管理货币B,01-26,<span class="cRed">2.85%</span>,0.05%,0.24%,0.50%,0.53%,1.39%,0.20%,https://www.howbuy.com/fund/020032
001526,鑫元安鑫宝货币A,01-26,<span class="cRed">2.85%</span>,0.05%,0.22%,0.61%,1.00%,1.97%,0.18%,https://www.howbuy.com/fund/001526
000627,大成丰财宝货币B,01-26,<span class="cRed">2.84%</span>,0.05%,0.25%,0.70%,1.25%,2.22%,0.20%,https://www.howbuy.com/fund/000627
003474,南方天天利货币B,01-26,<span class="cRed">2.84%</span>,0.05%,0.24%,0.69%,1.23%,2.42%,0.20%,https://www.howbuy.com/fund/003474
003535,浦银安盛日日丰货币B,01-26,<span class="cRed">2.84%</span>,0.05%,0.23%,0.68%,1.25%,2.39%,0.20%,https://www.howbuy.com/fund/003535
001101,银华惠添益货币,01-26,<span class="cRed">2.83%</span>,0.05%,0.21%,0.59%,1.11%,2.01%,0.17%,https://www.howbuy.com/fund/001101
530002,建信货币A,01-26,<span class="cRed">2.83%</span>,0.05%,0.21%,0.60%,1.08%,2.14%,0.18%,https://www.howbuy.com/fund/530002
009824,鹏华添利宝货币B,01-26,<span class="cRed">2.83%</span>,0.05%,0.24%,0.70%,--,--,0.20%,https://www.howbuy.com/fund/009824
519567,浦银安盛日日盈货币B,01-26,<span class="cRed">2.83%</span>,0.05%,0.27%,0.63%,1.18%,2.08%,0.22%,https://www.howbuy.com/fund/519567
161608,融通易支付货币A,01-26,<span class="cRed">2.83%</span>,0.05%,0.21%,0.58%,1.11%,2.07%,0.18%,https://www.howbuy.com/fund/161608
004251,华夏惠利货币B,01-26,<span class="cRed">2.83%</span>,0.05%,0.24%,0.68%,1.25%,2.47%,0.20%,https://www.howbuy.com/fund/004251
004776,鹏华金元宝货币,01-26,<span class="cRed">2.83%</span>,0.05%,0.26%,0.69%,1.28%,2.42%,0.21%,https://www.howbuy.com/fund/004776
519889,汇添富收益快线货币B,01-26,<span class="cRed">2.83%</span>,0.05%,0.22%,0.65%,1.20%,2.19%,0.19%,https://www.howbuy.com/fund/519889
260202,景顺货币B,01-26,<span class="cRed">2.82%</span>,0.05%,0.23%,0.68%,1.25%,2.34%,0.19%,https://www.howbuy.com/fund/260202
000621,易方达现金增利货币B,01-26,<span class="cRed">2.82%</span>,0.05%,0.24%,0.71%,1.32%,2.56%,0.20%,https://www.howbuy.com/fund/000621
009485,国寿安保聚宝盆货币B,01-26,<span class="cRed">2.82%</span>,0.05%,0.23%,0.67%,1.26%,--,0.19%,https://www.howbuy.com/fund/009485
000540,国金金腾通货币A,01-26,<span class="cRed">2.82%</span>,0.05%,0.24%,0.70%,1.23%,2.39%,0.20%,https://www.howbuy.com/fund/000540
511910,融通易支付货币E,01-26,<span class="cRed">2.82%</span>,0.05%,0.21%,0.58%,1.11%,2.07%,0.18%,https://www.howbuy.com/fund/511910
009251,光大保德信货币B,01-26,<span class="cRed">2.82%</span>,0.05%,0.22%,0.68%,1.24%,--,0.19%,https://www.howbuy.com/fund/009251
000425,长盛添利宝货币B,01-26,<span class="cRed">2.81%</span>,0.05%,0.22%,0.64%,1.16%,2.10%,0.19%,https://www.howbuy.com/fund/000425
000602,富国安益货币A,01-26,<span class="cRed">2.81%</span>,0.05%,0.24%,0.70%,1.28%,2.40%,0.20%,https://www.howbuy.com/fund/000602
000735,博时天天增利货币B,01-26,<span class="cRed">2.81%</span>,0.05%,0.23%,0.65%,1.14%,2.20%,0.19%,https://www.howbuy.com/fund/000735
004771,海富通添益货币B,01-26,<span class="cRed">2.81%</span>,0.05%,0.24%,0.66%,1.22%,2.30%,0.20%,https://www.howbuy.com/fund/004771
003465,平安金管家货币A,01-26,<span class="cRed">2.81%</span>,0.05%,0.23%,0.71%,1.29%,2.42%,0.19%,https://www.howbuy.com/fund/003465
004417,兴全货币B,01-26,<span class="cRed">2.81%</span>,0.05%,0.24%,0.72%,1.34%,2.51%,0.21%,https://www.howbuy.com/fund/004417
004938,中欧滚钱宝货币B,01-26,<span class="cRed">2.80%</span>,0.05%,0.23%,0.65%,1.17%,2.28%,0.20%,https://www.howbuy.com/fund/004938
004167,安信活期宝货币B,01-26,<span class="cRed">2.80%</span>,0.05%,0.24%,0.71%,1.29%,2.37%,0.21%,https://www.howbuy.com/fund/004167
001401,德邦如意货币,01-26,<span class="cRed">2.80%</span>,0.05%,0.26%,0.69%,1.23%,2.32%,0.20%,https://www.howbuy.com/fund/001401
180009,银华货币B,01-26,<span class="cRed">2.80%</span>,0.05%,0.22%,0.65%,1.16%,2.18%,0.19%,https://www.howbuy.com/fund/180009
000476,广发天天利货币B,01-26,<span class="cRed">2.79%</span>,0.05%,0.24%,0.65%,1.17%,2.21%,0.20%,https://www.howbuy.com/fund/000476
004152,先锋日添利货币B,01-26,<span class="cRed">2.79%</span>,0.05%,0.23%,0.61%,1.20%,1.99%,0.18%,https://www.howbuy.com/fund/004152
011063,国寿安保鑫钱包货币B,01-26,<span class="cRed">2.79%</span>,0.05%,--,--,--,--,--,https://www.howbuy.com/fund/011063
008742,天治天得利货币B,01-26,<span class="cRed">2.79%</span>,0.05%,0.24%,0.59%,1.13%,2.03%,0.20%,https://www.howbuy.com/fund/008742
000716,工银薪金货币B,01-26,<span class="cRed">2.79%</span>,0.05%,0.26%,0.71%,1.22%,2.35%,0.21%,https://www.howbuy.com/fund/000716
003389,招商招益宝货币B,01-26,<span class="cRed">2.79%</span>,0.05%,0.22%,0.65%,1.22%,2.24%,0.18%,https://www.howbuy.com/fund/003389
005097,易方达现金增利货币C,01-26,<span class="cRed">2.78%</span>,0.05%,0.24%,0.70%,1.29%,2.52%,0.20%,https://www.howbuy.com/fund/005097
253051,国联安货币B,01-26,<span class="cRed">2.78%</span>,0.05%,0.21%,0.62%,1.15%,2.02%,0.18%,https://www.howbuy.com/fund/253051
162206,泰达宏利货币A,01-26,<span class="cRed">2.78%</span>,0.05%,0.21%,0.64%,1.14%,1.99%,0.18%,https://www.howbuy.com/fund/162206
000891,博时现金宝货币B,01-26,<span class="cRed">2.77%</span>,0.05%,0.24%,0.68%,1.25%,2.38%,0.19%,https://www.howbuy.com/fund/000891
001625,兴业添天盈货币B,01-26,<span class="cRed">2.77%</span>,0.05%,0.26%,0.69%,1.24%,2.36%,0.19%,https://www.howbuy.com/fund/001625
002918,交银现金宝货币E,01-26,<span class="cRed">2.77%</span>,0.05%,0.22%,0.61%,1.11%,2.25%,0.19%,https://www.howbuy.com/fund/002918
519899,大成现金宝货币B,01-26,<span class="cRed">2.77%</span>,0.05%,0.29%,0.72%,1.29%,2.42%,0.25%,https://www.howbuy.com/fund/519899
519510,浦银安盛货币B,01-26,<span class="cRed">2.76%</span>,0.05%,0.24%,0.68%,1.29%,2.32%,0.19%,https://www.howbuy.com/fund/519510
003478,民生加银腾元宝货币A,01-26,<span class="cRed">2.76%</span>,0.05%,0.22%,0.66%,1.01%,1.54%,0.19%,https://www.howbuy.com/fund/003478
002248,新疆前海联合海盈货币B,01-26,<span class="cRed">2.76%</span>,0.05%,0.24%,0.67%,1.26%,2.34%,0.20%,https://www.howbuy.com/fund/002248
001909,创金合信货币A,01-26,<span class="cRed">2.76%</span>,0.05%,0.25%,0.73%,1.35%,2.55%,0.20%,https://www.howbuy.com/fund/001909
001820,兴全天添益货币A,01-26,<span class="cRed">2.76%</span>,0.05%,0.23%,0.68%,1.26%,2.30%,0.20%,https://www.howbuy.com/fund/001820
003317,中银证券现金管家货币B,01-26,<span class="cRed">2.75%</span>,0.05%,0.22%,0.63%,1.16%,2.28%,0.19%,https://www.howbuy.com/fund/003317
519517,汇添富货币B,01-26,<span class="cRed">2.75%</span>,0.05%,0.25%,0.69%,1.25%,2.33%,0.20%,https://www.howbuy.com/fund/519517
005194,南方天天利货币E,01-26,<span class="cRed">2.75%</span>,0.05%,0.23%,0.66%,1.18%,2.33%,0.19%,https://www.howbuy.com/fund/005194
005151,红土创新优淳货币B,01-26,<span class="cRed">2.75%</span>,0.05%,0.25%,0.69%,1.27%,2.57%,0.20%,https://www.howbuy.com/fund/005151
003875,浙商日添金货币B,01-26,<span class="cRed">2.74%</span>,0.05%,0.23%,0.69%,1.26%,2.23%,0.19%,https://www.howbuy.com/fund/003875
000759,平安财富宝货币,01-26,<span class="cRed">2.73%</span>,0.05%,0.23%,0.70%,1.30%,2.44%,0.19%,https://www.howbuy.com/fund/000759
004170,万家现金增利货币B,01-26,<span class="cRed">2.73%</span>,0.05%,0.24%,0.69%,1.27%,2.24%,0.19%,https://www.howbuy.com/fund/004170
000790,易方达龙宝货币B,01-26,<span class="cRed">2.73%</span>,0.05%,0.23%,0.65%,1.18%,2.30%,0.19%,https://www.howbuy.com/fund/000790
202307,南方收益宝货币A,01-26,<span class="cRed">2.73%</span>,0.05%,0.23%,0.66%,1.20%,2.19%,0.19%,https://www.howbuy.com/fund/202307
002183,广发天天红货币B,01-26,<span class="cRed">2.73%</span>,0.05%,0.24%,0.70%,1.24%,2.31%,0.20%,https://www.howbuy.com/fund/002183
010288,民生加银现金宝货币B,01-26,<span class="cRed">2.72%</span>,0.05%,0.23%,0.71%,--,--,0.20%,https://www.howbuy.com/fund/010288
003253,大成添益交易型货币B,01-26,<span class="cRed">2.72%</span>,0.05%,0.27%,0.75%,1.33%,2.54%,0.23%,https://www.howbuy.com/fund/003253
000662,银华活钱宝货币F,01-26,<span class="cRed">2.72%</span>,0.05%,0.24%,0.70%,1.28%,2.40%,0.19%,https://www.howbuy.com/fund/000662
001937,兴银现金增利货币,01-26,<span class="cRed">2.72%</span>,0.05%,0.23%,0.69%,1.28%,2.16%,0.19%,https://www.howbuy.com/fund/001937
003483,交银天鑫宝货币E,01-26,<span class="cRed">2.72%</span>,0.05%,0.23%,0.68%,1.25%,2.40%,0.20%,https://www.howbuy.com/fund/003483
003391,建信天添益货币A,01-26,<span class="cRed">2.71%</span>,0.05%,0.23%,0.69%,1.28%,2.27%,0.19%,https://www.howbuy.com/fund/003391
003393,建信天添益货币C,01-26,<span class="cRed">2.71%</span>,0.05%,0.23%,0.69%,1.28%,2.27%,0.19%,https://www.howbuy.com/fund/003393
004972,长城收益宝货币A,01-26,<span class="cRed">2.71%</span>,0.05%,0.25%,0.73%,1.37%,2.69%,0.20%,https://www.howbuy.com/fund/004972
005253,国泰货币B,01-26,<span class="cRed">2.71%</span>,0.05%,0.24%,0.69%,1.24%,--,0.20%,https://www.howbuy.com/fund/005253
009790,国寿安保增金宝货币B,01-26,<span class="cRed">2.70%</span>,0.05%,0.24%,0.68%,1.25%,--,0.19%,https://www.howbuy.com/fund/009790
002710,红塔红土人人宝货币B,01-26,<span class="cRed">2.70%</span>,0.05%,0.22%,0.62%,1.13%,2.09%,0.18%,https://www.howbuy.com/fund/002710
003229,浦银安盛日日鑫货币B,01-26,<span class="cRed">2.70%</span>,0.05%,0.21%,0.67%,1.26%,2.27%,0.18%,https://www.howbuy.com/fund/003229
003534,浦银安盛日日丰货币A,01-26,<span class="cRed">2.69%</span>,0.05%,0.22%,0.64%,1.17%,2.19%,0.19%,https://www.howbuy.com/fund/003534
005098,易方达龙宝货币C,01-26,<span class="cRed">2.69%</span>,0.05%,0.23%,0.64%,1.16%,2.26%,0.19%,https://www.howbuy.com/fund/005098
003206,博时合鑫货币,01-26,<span class="cRed">2.69%</span>,0.05%,0.23%,0.67%,1.21%,2.17%,0.19%,https://www.howbuy.com/fund/003206
001926,兴业鑫天盈货币B,01-26,<span class="cRed">2.69%</span>,0.05%,0.24%,0.69%,1.28%,2.32%,0.20%,https://www.howbuy.com/fund/001926
004971,南方天天宝货币B,01-26,<span class="cRed">2.69%</span>,0.05%,0.23%,0.66%,1.19%,2.31%,0.19%,https://www.howbuy.com/fund/004971
008733,易方达易理财货币B,01-26,<span class="cRed">2.69%</span>,0.05%,0.23%,0.67%,1.24%,2.37%,0.19%,https://www.howbuy.com/fund/008733
003003,华夏现金增利货币A,01-26,<span class="cRed">2.69%</span>,0.05%,0.22%,0.57%,1.03%,1.95%,0.19%,https://www.howbuy.com/fund/003003
000353,华夏现金增利货币E,01-26,<span class="cRed">2.69%</span>,0.05%,0.22%,0.57%,1.03%,1.95%,0.19%,https://www.howbuy.com/fund/000353
003264,新华活期添利货币B,01-26,<span class="cRed">2.68%</span>,0.05%,0.24%,0.66%,1.20%,2.26%,0.20%,https://www.howbuy.com/fund/003264
000013,易方达天天理财货币R,01-26,<span class="cRed">2.68%</span>,0.05%,0.24%,0.66%,1.21%,2.36%,0.19%,https://www.howbuy.com/fund/000013
000599,信诚薪金宝货币,01-26,<span class="cRed">2.68%</span>,0.05%,0.21%,0.64%,1.15%,2.18%,0.18%,https://www.howbuy.com/fund/000599
000748,广发活期宝货币A,01-26,<span class="cRed">2.68%</span>,0.05%,0.23%,0.67%,1.19%,2.21%,0.19%,https://www.howbuy.com/fund/000748
009586,富国富钱包货币B,01-26,<span class="cRed">2.68%</span>,0.05%,0.23%,0.66%,1.22%,--,0.19%,https://www.howbuy.com/fund/009586
213009,宝盈货币A,01-26,<span class="cRed">2.67%</span>,0.05%,0.21%,0.61%,1.13%,2.01%,0.18%,https://www.howbuy.com/fund/213009
001096,国寿安保聚宝盆货币A,01-26,<span class="cRed">2.67%</span>,0.05%,0.21%,0.63%,1.19%,2.16%,0.18%,https://www.howbuy.com/fund/001096
003712,泰达宏利京元宝货币B,01-26,<span class="cRed">2.67%</span>,0.05%,0.22%,0.68%,1.24%,2.39%,0.18%,https://www.howbuy.com/fund/003712
010727,建信现金增利货币B,01-26,<span class="cRed">2.67%</span>,0.05%,0.24%,--,--,--,0.20%,https://www.howbuy.com/fund/010727
000010,易方达天天理财货币B,01-26,<span class="cRed">2.67%</span>,0.05%,0.24%,0.65%,1.20%,2.35%,0.19%,https://www.howbuy.com/fund/000010
003753,工银如意货币B,01-26,<span class="cRed">2.67%</span>,0.05%,0.24%,0.69%,1.22%,2.30%,0.20%,https://www.howbuy.com/fund/003753
519998,长信利息收益货币B,01-26,<span class="cRed">2.66%</span>,0.05%,0.22%,0.67%,1.22%,2.25%,0.19%,https://www.howbuy.com/fund/519998
004545,永赢天天利货币,01-26,<span class="cRed">2.66%</span>,0.05%,0.23%,0.71%,1.29%,2.46%,0.19%,https://www.howbuy.com/fund/004545
002680,工银安盈货币B,01-26,<span class="cRed">2.66%</span>,0.05%,0.26%,0.72%,1.29%,2.34%,0.20%,https://www.howbuy.com/fund/002680
002748,中欧货币D,01-26,<span class="cRed">2.66%</span>,0.05%,0.22%,0.65%,1.23%,2.12%,0.19%,https://www.howbuy.com/fund/002748
519859,广发现金宝场内货币B,01-26,<span class="cRed">2.66%</span>,0.05%,0.23%,0.64%,1.12%,2.15%,0.19%,https://www.howbuy.com/fund/519859
000860,银华惠增利货币,01-26,<span class="cRed">2.66%</span>,0.05%,0.24%,0.69%,1.28%,2.32%,0.19%,https://www.howbuy.com/fund/000860
166015,中欧货币B,01-26,<span class="cRed">2.66%</span>,0.05%,0.22%,0.65%,1.23%,2.18%,0.19%,https://www.howbuy.com/fund/166015
350004,天治天得利货币A,01-26,<span class="cRed">2.66%</span>,0.05%,0.22%,0.55%,1.05%,1.82%,0.19%,https://www.howbuy.com/fund/350004
003515,国泰利是宝货币,01-26,<span class="cRed">2.66%</span>,0.05%,0.21%,0.59%,1.05%,1.96%,0.18%,https://www.howbuy.com/fund/003515
000495,南方现金通货币C,01-26,<span class="cRed">2.66%</span>,0.05%,0.22%,0.64%,1.19%,2.26%,0.18%,https://www.howbuy.com/fund/000495
000874,华安现金宝货币B,01-26,<span class="cRed">2.66%</span>,0.05%,0.22%,0.67%,1.24%,2.33%,0.19%,https://www.howbuy.com/fund/000874
004330,太平日日鑫货币A,01-26,<span class="cRed">2.66%</span>,0.05%,0.22%,0.64%,1.08%,2.02%,0.20%,https://www.howbuy.com/fund/004330
210013,金鹰货币B,01-26,<span class="cRed">2.65%</span>,0.05%,0.22%,0.70%,1.31%,2.37%,0.18%,https://www.howbuy.com/fund/210013
000829,易方达天天发货币A,01-26,<span class="cRed">2.65%</span>,0.05%,0.21%,0.62%,1.17%,2.10%,0.17%,https://www.howbuy.com/fund/000829
004151,先锋日添利货币A,01-26,<span class="cRed">2.65%</span>,0.05%,0.22%,0.58%,1.13%,1.99%,0.17%,https://www.howbuy.com/fund/004151
000686,建信嘉薪宝货币A,01-26,<span class="cRed">2.65%</span>,0.05%,0.22%,0.63%,1.15%,2.18%,0.18%,https://www.howbuy.com/fund/000686
000381,景顺长城景益货币B,01-26,<span class="cRed">2.65%</span>,0.05%,0.22%,0.62%,0.89%,1.63%,0.18%,https://www.howbuy.com/fund/000381
001234,国金众赢货币,01-26,<span class="cRed">2.65%</span>,0.05%,0.23%,0.68%,1.25%,2.45%,0.20%,https://www.howbuy.com/fund/001234
001078,华夏现金宝货币B,01-26,<span class="cRed">2.65%</span>,0.05%,0.24%,0.67%,1.24%,2.41%,0.20%,https://www.howbuy.com/fund/001078
000917,嘉实快线货币A,01-26,<span class="cRed">2.65%</span>,0.05%,0.23%,0.69%,1.29%,2.41%,0.19%,https://www.howbuy.com/fund/000917
004904,人保货币B,01-26,<span class="cRed">2.65%</span>,0.05%,0.19%,0.60%,1.13%,2.09%,0.16%,https://www.howbuy.com/fund/004904
675062,西部利得天添富货币B,01-26,<span class="cRed">2.65%</span>,0.05%,0.23%,0.70%,1.29%,2.47%,0.19%,https://www.howbuy.com/fund/675062
001176,山西证券日日添利货币B,01-26,<span class="cRed">2.64%</span>,0.05%,0.22%,0.66%,1.28%,2.49%,0.18%,https://www.howbuy.com/fund/001176
000648,易方达财富快线货币B,01-26,<span class="cRed">2.64%</span>,0.05%,0.24%,0.65%,1.19%,2.34%,0.19%,https://www.howbuy.com/fund/000648
002077,浙商日添利货币A,01-26,<span class="cRed">2.64%</span>,0.05%,0.21%,0.63%,0.82%,1.35%,0.17%,https://www.howbuy.com/fund/002077
000705,易方达天天增利货币B,01-26,<span class="cRed">2.64%</span>,0.05%,0.22%,0.64%,1.20%,2.25%,0.18%,https://www.howbuy.com/fund/000705
005148,新华活期添利货币E,01-26,<span class="cRed">2.64%</span>,0.05%,0.24%,0.65%,1.18%,2.30%,0.19%,https://www.howbuy.com/fund/005148
002889,交银天利宝货币A,01-26,<span class="cRed">2.63%</span>,0.05%,0.23%,0.64%,1.20%,2.29%,0.20%,https://www.howbuy.com/fund/002889
005230,长盛货币B,01-26,<span class="cRed">2.63%</span>,0.05%,0.24%,0.68%,1.24%,2.24%,0.19%,https://www.howbuy.com/fund/005230
002895,华夏天利货币B,01-26,<span class="cRed">2.63%</span>,0.05%,0.23%,0.64%,1.17%,2.31%,0.19%,https://www.howbuy.com/fund/002895
270004,广发货币A,01-26,<span class="cRed">2.63%</span>,0.05%,0.23%,0.62%,1.10%,2.00%,0.19%,https://www.howbuy.com/fund/270004
511920,广发货币E,01-26,<span class="cRed">2.63%</span>,0.05%,0.23%,0.62%,1.10%,2.00%,0.19%,https://www.howbuy.com/fund/511920
002234,泰信天天收益货币B,01-26,<span class="cRed">2.63%</span>,0.05%,0.21%,0.65%,1.19%,1.99%,0.18%,https://www.howbuy.com/fund/002234
460006,华泰柏瑞货币A,01-26,<span class="cRed">2.63%</span>,0.05%,0.22%,0.59%,1.05%,1.97%,0.19%,https://www.howbuy.com/fund/460006
000678,华宝现金宝货币E,01-26,<span class="cRed">2.63%</span>,0.05%,0.24%,0.67%,1.19%,2.19%,0.20%,https://www.howbuy.com/fund/000678
240007,华宝现金宝货币B,01-26,<span class="cRed">2.63%</span>,0.05%,0.24%,0.67%,1.19%,2.19%,0.20%,https://www.howbuy.com/fund/240007
000543,上银慧财宝货币B,01-26,<span class="cRed">2.62%</span>,0.05%,0.22%,0.66%,1.23%,2.33%,0.18%,https://www.howbuy.com/fund/000543
000533,永赢货币,01-26,<span class="cRed">2.62%</span>,0.05%,0.23%,0.70%,1.22%,2.19%,0.18%,https://www.howbuy.com/fund/000533
002469,华泰货币ETFB,01-26,<span class="cRed">2.62%</span>,0.05%,0.24%,0.66%,1.17%,2.12%,0.19%,https://www.howbuy.com/fund/002469
004201,华夏财富宝货币B,01-26,<span class="cRed">2.62%</span>,0.05%,0.24%,0.66%,1.17%,2.34%,0.20%,https://www.howbuy.com/fund/004201
000575,兴全添利宝货币,01-26,<span class="cRed">2.62%</span>,0.05%,0.22%,0.63%,1.15%,2.23%,0.18%,https://www.howbuy.com/fund/000575
003678,中融现金增利货币A,01-26,<span class="cRed">2.62%</span>,0.05%,0.22%,0.64%,1.16%,2.19%,0.19%,https://www.howbuy.com/fund/003678
003481,光大保德信耀钱包货币B,01-26,<span class="cRed">2.61%</span>,0.05%,0.22%,0.66%,1.19%,2.25%,0.18%,https://www.howbuy.com/fund/003481
005092,广发货币C,01-26,<span class="cRed">2.61%</span>,0.05%,0.23%,0.62%,1.09%,1.99%,0.19%,https://www.howbuy.com/fund/005092
