基金代码,基金名称,日期,净值,近一周,近一月,近三月,近半年,近一年,今年以来,基金的详细链接
150184,申万菱信中证环保分级A,10-21,1.0175,0.09%,0.36%,1.12%,2.26%,4.52%,3.63%,https://www.howbuy.com/fund/150184
150328,工银中证新能源指数分级B,10-19,1.4728,-4.17%,11.69%,29.37%,107.09%,183.18%,117.97%,https://www.howbuy.com/fund/150328
164821,工银中证新能源指数分级,10-19,1.2581,-2.46%,6.72%,16.06%,45.68%,66.10%,50.08%,https://www.howbuy.com/fund/164821
150327,工银中证新能源指数分级A,10-19,1.0433,0.06%,0.40%,1.33%,2.70%,5.48%,4.36%,https://www.howbuy.com/fund/150327
150291,中融银行指数分级A,10-13,1.0000,0.18%,0.46%,1.34%,2.73%,5.57%,4.27%,https://www.howbuy.com/fund/150291
150292,中融银行指数分级B,10-13,1.0000,6.15%,2.16%,-3.24%,35.94%,5.75%,-2.57%,https://www.howbuy.com/fund/150292
150060,银华鑫瑞,09-29,0.7390,-5.62%,-7.74%,18.05%,22.15%,-0.67%,-11.18%,https://www.howbuy.com/fund/150060
161819,银华中证内地资源指数分级,09-29,0.8580,-2.94%,-4.03%,9.30%,11.72%,1.84%,-4.58%,https://www.howbuy.com/fund/161819
150059,银华金瑞,09-29,1.0370,0.10%,0.39%,1.27%,2.47%,5.00%,3.70%,https://www.howbuy.com/fund/150059
150009,瑞和远见,08-27,1.3070,0.85%,7.04%,29.66%,26.77%,36.20%,27.76%,https://www.howbuy.com/fund/150009
161207,国投瑞银沪深300指数分级,08-27,1.2670,0.56%,4.45%,24.09%,17.53%,30.15%,19.87%,https://www.howbuy.com/fund/161207
150008,瑞和小康,08-27,1.2270,0.25%,1.83%,18.67%,9.07%,24.07%,12.47%,https://www.howbuy.com/fund/150008
502058,广发医疗指数分级B,08-20,1.5360,-1.39%,-3.46%,38.48%,64.45%,143.46%,111.19%,https://www.howbuy.com/fund/502058
502057,广发医疗指数分级A,08-20,1.0246,0.10%,0.45%,1.37%,2.74%,5.53%,3.52%,https://www.howbuy.com/fund/502057
150065,长盛同瑞B,08-18,1.3650,2.79%,9.03%,53.54%,43.68%,90.64%,56.54%,https://www.howbuy.com/fund/150065
160808,长盛同瑞中证200指数分级,08-18,1.2320,1.90%,6.02%,30.92%,26.62%,49.44%,33.43%,https://www.howbuy.com/fund/160808
150064,长盛同瑞A,08-18,1.0320,0.10%,0.49%,1.28%,2.48%,5.10%,3.20%,https://www.howbuy.com/fund/150064
150165,东吴中证可转债指数分级B,08-11,1.2711,-2.76%,-2.68%,10.56%,4.02%,20.14%,2.76%,https://www.howbuy.com/fund/150165
150164,东吴中证可转债指数分级A,08-11,1.0314,0.09%,0.39%,1.12%,2.22%,4.54%,2.73%,https://www.howbuy.com/fund/150164
150226,博时证券保险指数分级B,08-05,1.7328,2.97%,10.40%,50.25%,52.04%,42.36%,21.43%,https://www.howbuy.com/fund/150226
150225,博时证券保险指数分级A,08-05,1.0338,0.09%,0.44%,1.30%,2.47%,5.01%,2.97%,https://www.howbuy.com/fund/150225
150268,博时中证银行指数分级B,08-04,1.2081,6.90%,6.13%,18.55%,17.04%,15.34%,0.29%,https://www.howbuy.com/fund/150268
150256,易方达银行指数分级B,08-04,1.0392,7.90%,4.51%,17.20%,15.22%,10.74%,-2.44%,https://www.howbuy.com/fund/150256
150267,博时中证银行指数分级A,08-04,1.0337,0.10%,0.43%,1.29%,2.47%,5.04%,2.96%,https://www.howbuy.com/fund/150267
150255,易方达银行指数分级A,08-04,1.0078,0.09%,0.40%,1.18%,2.22%,4.54%,2.65%,https://www.howbuy.com/fund/150255
150144,银华中证转债增强分级B,07-28,1.1920,-3.01%,12.24%,1.45%,-6.88%,12.88%,-7.38%,https://www.howbuy.com/fund/150144
161826,银华中证转债指数增强分级,07-28,1.0780,-1.01%,4.05%,1.22%,-1.01%,7.13%,-1.01%,https://www.howbuy.com/fund/161826
150143,银华中证转债增强分级A,07-28,1.0290,0.00%,0.39%,1.08%,2.18%,4.50%,2.49%,https://www.howbuy.com/fund/150143
150324,工银中证环保产业分级B,07-27,0.6476,-10.06%,25.16%,62.18%,16.90%,47.79%,30.93%,https://www.howbuy.com/fund/150324
164819,工银中证环保产业分级,07-27,0.8394,-4.07%,8.76%,18.49%,7.81%,18.39%,12.26%,https://www.howbuy.com/fund/164819
150323,工银中证环保产业分级A,07-27,1.0311,0.10%,0.49%,1.35%,2.78%,5.52%,3.14%,https://www.howbuy.com/fund/150323
150280,鹏华新能源分级B,07-07,2.0000,15.81%,30.55%,51.40%,39.86%,73.76%,52.09%,https://www.howbuy.com/fund/150280
160640,鹏华新能源分级,07-07,1.5190,9.91%,18.39%,29.39%,24.20%,41.67%,30.39%,https://www.howbuy.com/fund/160640
150279,鹏华新能源分级A,07-07,1.0380,0.10%,0.39%,1.07%,2.17%,4.49%,2.27%,https://www.howbuy.com/fund/150279
150093,诺德深证300指数分级B,07-01,0.8000,0.88%,12.52%,45.72%,19.58%,37.46%,19.58%,https://www.howbuy.com/fund/150093
165707,诺德深证300指数分级,07-01,0.9110,0.44%,5.32%,16.79%,9.11%,16.60%,9.11%,https://www.howbuy.com/fund/165707
150092,诺德深证300指数分级A,07-01,1.0220,0.10%,0.29%,1.09%,2.20%,4.50%,2.20%,https://www.howbuy.com/fund/150092
150214,国投瑞银中证创业成长B,06-24,2.4040,5.35%,27.47%,56.82%,64.77%,126.15%,58.89%,https://www.howbuy.com/fund/150214
161223,国投瑞银中证创业成长分级,06-24,1.7140,3.75%,18.13%,34.75%,39.36%,67.39%,36.31%,https://www.howbuy.com/fund/161223
150213,国投瑞银中证创业成长A,06-24,1.0240,0.10%,0.49%,1.29%,2.50%,5.00%,2.40%,https://www.howbuy.com/fund/150213
000093,信诚新双盈分级债券B,06-23,0.9910,0.00%,-0.60%,1.83%,11.71%,25.33%,9.66%,https://www.howbuy.com/fund/000093
000092,信诚新双盈分级债券A,06-23,1.0010,-0.10%,0.00%,0.42%,1.06%,2.31%,0.96%,https://www.howbuy.com/fund/000092
000091,信诚新双盈分级债券,06-22,1.0000,0.10%,0.00%,-7.12%,-3.56%,0.87%,-4.20%,https://www.howbuy.com/fund/000091
150105,华安沪深300指数分级B,06-16,1.8020,-1.50%,2.90%,13.65%,-1.61%,15.96%,-5.52%,https://www.howbuy.com/fund/150105
160417,华安沪深300指数分级,06-16,1.4125,-0.93%,1.99%,8.82%,-0.22%,11.50%,-2.85%,https://www.howbuy.com/fund/160417
150104,华安沪深300指数分级A,06-16,1.0230,0.10%,0.43%,1.25%,2.50%,5.04%,2.30%,https://www.howbuy.com/fund/150104
000675,中海惠祥分级债券A,06-04,1.0000,0.02%,0.03%,0.27%,0.64%,1.75%,0.53%,https://www.howbuy.com/fund/000675
000676,中海惠祥分级债券B,06-04,1.0000,0.02%,-0.26%,0.05%,0.60%,1.13%,0.10%,https://www.howbuy.com/fund/000676
150083,广发深证100指数分级A,05-21,1.0194,0.10%,0.40%,1.22%,2.48%,5.01%,1.94%,https://www.howbuy.com/fund/150083
150084,广发深证100指数分级B,05-21,1.4876,-0.65%,7.68%,-10.13%,10.84%,35.82%,1.36%,https://www.howbuy.com/fund/150084
150036,建信稳健,04-30,1.0170,0.10%,0.49%,1.40%,2.48%,5.10%,1.70%,https://www.howbuy.com/fund/150036
150037,建信进取,04-30,2.0620,2.69%,9.27%,0.59%,4.67%,10.80%,-1.95%,https://www.howbuy.com/fund/150037
150135,国富中证100指数增强分级A,03-27,1.0120,0.10%,0.40%,1.30%,2.47%,5.00%,1.20%,https://www.howbuy.com/fund/150135
150136,国富中证100指数增强分级B,03-27,1.0580,3.02%,-13.84%,-14.47%,-6.62%,13.03%,-16.82%,https://www.howbuy.com/fund/150136
150067,国泰信用互利分级债券B,03-18,1.4729,-1.52%,-2.00%,2.28%,3.25%,4.62%,1.06%,https://www.howbuy.com/fund/150067
150066,国泰信用互利分级债券A,03-18,1.0062,0.05%,0.23%,0.74%,1.48%,3.00%,0.64%,https://www.howbuy.com/fund/150066
502002,西部利得中证500等权分级B,02-17,1.0467,7.20%,0.32%,31.53%,42.56%,88.46%,7.63%,https://www.howbuy.com/fund/502002
150056,工银瑞信睿智B,02-17,1.0000,5.68%,1.84%,22.48%,27.00%,38.95%,8.77%,https://www.howbuy.com/fund/150056
502001,西部利得中证500等权分级A,02-17,1.0064,0.09%,0.41%,1.27%,2.52%,5.03%,0.65%,https://www.howbuy.com/fund/502001
150055,工银瑞信睿智A,02-17,1.0000,0.09%,0.41%,1.26%,2.51%,5.02%,0.64%,https://www.howbuy.com/fund/150055
150048,银华瑞祥,12-26,1.0000,-0.71%,1.80%,6.62%,17.31%,102.22%,100.58%,https://www.howbuy.com/fund/150048
150047,银华瑞吉,12-26,1.0000,0.12%,0.40%,1.37%,2.75%,5.53%,5.43%,https://www.howbuy.com/fund/150047
166022,中欧纯债添利分级债券A,12-05,1.0000,0.00%,0.29%,0.89%,1.70%,5.17%,4.86%,https://www.howbuy.com/fund/166022
150159,中欧纯债添利分级债券B,12-05,1.1080,-0.45%,-0.18%,0.18%,1.56%,4.33%,3.94%,https://www.howbuy.com/fund/150159
166021,中欧纯债添利分级债券,12-03,1.1040,-0.72%,-0.45%,0.00%,1.28%,4.05%,3.66%,https://www.howbuy.com/fund/166021
000430,易方达聚盈分级债发起式B,11-11,1.0024,0.31%,0.37%,0.98%,2.12%,5.16%,3.81%,https://www.howbuy.com/fund/000430
000429,易方达聚盈分级债发起式A,11-11,1.0000,0.06%,0.26%,0.78%,1.58%,3.29%,2.77%,https://www.howbuy.com/fund/000429
000428,易方达聚盈分级债券发起式,11-11,1.0004,0.04%,0.16%,0.69%,3.60%,5.82%,4.82%,https://www.howbuy.com/fund/000428
150054,泰达进取,11-05,0.8697,-0.61%,1.14%,8.56%,1.05%,37.96%,59.29%,https://www.howbuy.com/fund/150054
150053,泰达稳健,11-05,1.0420,0.08%,0.46%,1.22%,2.54%,4.98%,4.20%,https://www.howbuy.com/fund/150053
000317,中海惠利分级债券A,10-23,1.0000,-0.04%,0.05%,0.32%,1.05%,2.57%,1.99%,https://www.howbuy.com/fund/000317
000318,中海惠利分级债券B,10-23,1.0000,-0.04%,0.06%,0.22%,0.30%,0.81%,0.37%,https://www.howbuy.com/fund/000318
502022,国金上证50分级B,10-10,1.1070,2.50%,-1.60%,14.24%,9.71%,47.60%,87.95%,https://www.howbuy.com/fund/502022
502021,国金上证50分级A,10-10,1.0410,0.19%,0.39%,1.26%,2.46%,5.03%,3.89%,https://www.howbuy.com/fund/502021
150107,易方达中小板指数分级进取,09-18,0.7122,-1.58%,21.60%,37.15%,-10.09%,23.26%,96.47%,https://www.howbuy.com/fund/150107
150106,易方达中小板指数分级稳健,09-18,1.0698,0.13%,0.61%,1.72%,3.47%,14.45%,4.95%,https://www.howbuy.com/fund/150106
150139,银华中证800等权增强分级B,06-30,0.7480,4.76%,4.76%,9.36%,147.68%,18.17%,149.33%,https://www.howbuy.com/fund/150139
161825,银华中证800等权增强分级,06-30,0.8830,1.96%,1.96%,3.88%,35.22%,10.05%,35.43%,https://www.howbuy.com/fund/161825
150138,银华中证800等权增强分级A,06-30,1.0180,0.00%,0.00%,0.20%,1.39%,3.88%,1.39%,https://www.howbuy.com/fund/150138
000387,泰达宏利瑞利分级债券A,05-29,1.0000,0.00%,0.00%,0.00%,0.00%,1.65%,0.00%,https://www.howbuy.com/fund/000387
000388,泰达宏利瑞利分级债券B,05-29,1.0000,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,https://www.howbuy.com/fund/000388
150073,诺安中证创业成长指数稳健,05-28,1.0200,0.10%,0.39%,1.19%,2.48%,5.00%,2.00%,https://www.howbuy.com/fund/150073
150075,诺安中证创业成长指数进取,05-28,0.3920,-4.85%,-21.76%,-17.12%,1.03%,-58.39%,21.74%,https://www.howbuy.com/fund/150075
150242,富国中证银行指数分级B,05-09,1.0080,-11.50%,-12.04%,8.62%,11.75%,1.20%,28.57%,https://www.howbuy.com/fund/150242
150241,富国中证银行指数分级A,05-09,1.0180,0.10%,0.39%,1.19%,2.28%,4.49%,1.60%,https://www.howbuy.com/fund/150241
150306,国寿安保中证养老分级B,03-29,1.2310,-1.68%,16.68%,55.82%,19.63%,-45.18%,55.82%,https://www.howbuy.com/fund/150306
150305,国寿安保中证养老分级A,03-29,1.0130,0.10%,0.40%,1.10%,2.24%,7.73%,1.10%,https://www.howbuy.com/fund/150305
000769,长城久盈分级债券A,01-22,1.0000,0.06%,0.26%,0.72%,1.49%,4.48%,0.18%,https://www.howbuy.com/fund/000769
000770,长城久盈分级债券B,01-22,1.0000,-0.15%,-0.37%,-5.26%,-4.52%,-0.96%,-0.53%,https://www.howbuy.com/fund/000770
502031,中海中证高铁产业分级A,11-14,1.0040,0.10%,0.48%,1.28%,2.56%,5.09%,4.37%,https://www.howbuy.com/fund/502031
502030,中海中证高铁产业分级,11-14,1.0680,1.14%,1.47%,-3.84%,-13.93%,-28.45%,-25.42%,https://www.howbuy.com/fund/502030
502032,中海中证高铁产业分级B,11-14,1.1320,2.07%,-10.04%,-27.95%,-50.28%,-68.88%,-65.76%,https://www.howbuy.com/fund/502032
000813,鑫元合享分级债券,11-12,1.0089,0.90%,0.63%,1.02%,2.65%,5.13%,5.19%,https://www.howbuy.com/fund/000813
150121,银河沪深300成长优先,08-30,1.0330,0.10%,0.39%,1.18%,2.48%,10.25%,8.47%,https://www.howbuy.com/fund/150121
161507,银河沪深300成长分级,08-30,1.1070,1.93%,-3.91%,-6.82%,-13.99%,-8.17%,-12.37%,https://www.howbuy.com/fund/161507
150122,银河沪深300成长进取,08-30,1.1810,3.60%,-7.37%,-12.84%,-24.58%,-19.71%,-24.97%,https://www.howbuy.com/fund/150122
150076,浙商沪深300指数分级稳健,08-17,1.0280,0.10%,0.39%,1.08%,2.19%,9.20%,7.43%,https://www.howbuy.com/fund/150076
150077,浙商沪深300指数分级进取,08-17,1.1940,-8.22%,-8.85%,-24.48%,-28.50%,-19.97%,-30.70%,https://www.howbuy.com/fund/150077
150233,申万菱信传媒行业分级A,08-15,1.0094,0.09%,0.41%,1.10%,2.19%,4.49%,2.75%,https://www.howbuy.com/fund/150233
163117,申万菱信传媒行业分级,08-15,0.6915,-0.22%,-8.54%,-24.42%,-17.90%,-33.81%,-23.79%,https://www.howbuy.com/fund/163117
150234,申万菱信传媒行业分级B,08-15,0.3736,-1.03%,-26.30%,-55.22%,-46.38%,-67.04%,-55.28%,https://www.howbuy.com/fund/150234
150090,万家中证创业成长分级A,08-14,1.0000,0.08%,0.41%,1.22%,2.44%,4.98%,3.08%,https://www.howbuy.com/fund/150090
150091,万家中证创业成长分级B,08-13,0.3992,14.22%,-16.80%,-42.77%,-42.76%,-56.47%,-54.04%,https://www.howbuy.com/fund/150091
162010,长城久兆中小300指数分级,08-10,0.8740,1.51%,-4.27%,-18.09%,-12.42%,-15.76%,-17.85%,https://www.howbuy.com/fund/162010
000622,华富恒财分级债券,08-06,1.0170,0.59%,1.60%,2.40%,4.24%,6.44%,5.13%,https://www.howbuy.com/fund/000622
150057,长城久兆稳健指数,08-06,1.0310,0.19%,0.49%,1.48%,2.89%,12.04%,9.49%,https://www.howbuy.com/fund/150057
150058,长城久兆积极指数,08-06,0.7170,-14.34%,-10.04%,-32.36%,-28.87%,-32.68%,-35.35%,https://www.howbuy.com/fund/150058
165315,建信网金融分级,07-31,0.9407,-1.67%,0.13%,-12.26%,-11.63%,-13.23%,-11.23%,https://www.howbuy.com/fund/165315
150332,建信网金融分级B,07-31,0.8528,-3.74%,-0.32%,-24.61%,-35.86%,-44.66%,-35.69%,https://www.howbuy.com/fund/150332
519057,海富通双福分级债券A,06-04,1.0190,0.10%,0.30%,0.99%,3.86%,7.87%,1.60%,https://www.howbuy.com/fund/519057
519058,海富通双福分级债券B,06-04,0.8030,0.12%,0.12%,0.63%,1.01%,0.38%,1.01%,https://www.howbuy.com/fund/519058
502027,鹏华新丝路分级A,05-24,1.0000,0.17%,0.37%,1.06%,2.26%,4.48%,1.75%,https://www.howbuy.com/fund/502027
502026,鹏华新丝路分级,05-24,1.0000,-0.92%,0.60%,-0.10%,-8.12%,-1.39%,-8.58%,https://www.howbuy.com/fund/502026
502028,鹏华新丝路分级B,05-24,1.0000,-3.72%,1.04%,-3.03%,-26.93%,-12.75%,-27.32%,https://www.howbuy.com/fund/502028
000293,鹏华丰信分级债券B,05-14,1.0000,0.06%,0.94%,2.84%,3.04%,7.36%,2.63%,https://www.howbuy.com/fund/000293
000292,鹏华丰信分级债券A,05-14,1.0000,0.09%,0.98%,1.38%,2.29%,5.89%,1.78%,https://www.howbuy.com/fund/000292
502017,长信中证一带一路分级A,04-23,1.0160,0.10%,0.40%,1.09%,2.29%,4.60%,1.40%,https://www.howbuy.com/fund/502017
502016,长信中证一带一路分级,04-23,0.9210,-3.26%,-3.56%,-14.33%,-13.51%,-16.05%,-11.01%,https://www.howbuy.com/fund/502016
502018,长信中证一带一路分级B,04-23,0.8260,-7.09%,-8.02%,-27.86%,-27.42%,-32.68%,-22.66%,https://www.howbuy.com/fund/502018
150112,工银深证100指数分级A,04-16,1.0000,0.09%,0.40%,1.19%,2.43%,4.97%,1.39%,https://www.howbuy.com/fund/150112
150113,工银深证100指数分级B,04-16,1.0000,-1.88%,-10.45%,-16.88%,-8.13%,12.91%,-9.63%,https://www.howbuy.com/fund/150113
160809,长盛同辉深证100LOF,01-24,1.1720,1.82%,5.97%,3.63%,12.26%,22.72%,5.87%,https://www.howbuy.com/fund/160809
000775,天弘瑞利分级债券A,01-22,1.0000,1.83%,2.03%,2.64%,3.56%,7.19%,1.93%,https://www.howbuy.com/fund/000775
000776,天弘瑞利分级债券B,01-22,1.2420,0.24%,0.81%,1.14%,1.97%,3.85%,0.73%,https://www.howbuy.com/fund/000776
150020,富国汇利回报分级A,12-08,1.0780,0.00%,0.09%,0.65%,1.60%,3.45%,3.26%,https://www.howbuy.com/fund/150020
150021,富国汇利回报分级B,12-08,1.0580,0.00%,-0.19%,0.00%,6.76%,-4.25%,0.38%,https://www.howbuy.com/fund/150021
000500,华富恒富分级债券,11-21,1.0020,0.10%,0.30%,0.50%,1.92%,2.98%,3.48%,https://www.howbuy.com/fund/000500
163910,中海惠丰分级债券A,11-10,1.0050,0.10%,0.30%,2.81%,3.74%,7.50%,6.97%,https://www.howbuy.com/fund/163910
163909,中海惠丰分级债券,11-10,1.0020,-0.20%,-0.10%,0.10%,1.26%,-7.01%,-4.31%,https://www.howbuy.com/fund/163909
150154,中海惠丰分级债券B,11-10,1.0000,-0.40%,-0.30%,-0.21%,0.96%,-12.51%,-2.76%,https://www.howbuy.com/fund/150154
163826,中银互利分级债券A,11-06,1.0014,2.64%,3.25%,3.76%,4.59%,7.75%,7.21%,https://www.howbuy.com/fund/163826
150156,中银互利分级债券B,11-06,1.0014,0.29%,0.88%,0.68%,2.48%,-4.71%,0.98%,https://www.howbuy.com/fund/150156
150040,中欧鼎利分级债券B,09-15,1.0330,-0.29%,-0.39%,3.16%,0.41%,-1.53%,1.83%,https://www.howbuy.com/fund/150040
150039,中欧鼎利分级债券A,09-15,1.0060,0.00%,0.20%,0.61%,1.52%,3.38%,2.25%,https://www.howbuy.com/fund/150039
150109,长盛同辉深100等权重B,09-12,1.1320,0.27%,14.57%,21.46%,18.41%,12.30%,23.45%,https://www.howbuy.com/fund/150109
150108,长盛同辉深100等权重A,09-12,1.0700,0.09%,0.56%,1.71%,3.48%,14.38%,4.80%,https://www.howbuy.com/fund/150108
150141,国金沪深300指数分级B,08-30,0.9744,4.55%,7.15%,27.71%,32.27%,36.49%,42.56%,https://www.howbuy.com/fund/150141
150140,国金沪深300指数分级A,08-30,1.0332,0.10%,0.45%,1.29%,2.49%,10.25%,8.49%,https://www.howbuy.com/fund/150140
550017,信诚添金分级债券,08-30,0.9600,-0.21%,0.31%,0.21%,-2.52%,-4.07%,-2.33%,https://www.howbuy.com/fund/550017
000631,中银聚利分级债券,07-20,1.0004,-0.45%,1.04%,0.74%,0.54%,0.57%,0.94%,https://www.howbuy.com/fund/000631
000633,中银聚利分级债券B,07-20,1.0004,0.28%,1.10%,-0.43%,-2.31%,-7.01%,-1.63%,https://www.howbuy.com/fund/000633
150096,招商中证商品A,06-28,1.0250,0.10%,0.49%,1.28%,7.63%,10.25%,7.63%,https://www.howbuy.com/fund/150096
150097,招商中证商品B,06-28,1.0150,4.00%,13.53%,-8.39%,-0.10%,19.55%,0.10%,https://www.howbuy.com/fund/150097
161828,银华永益分级债券A,06-01,1.0000,0.00%,1.44%,1.84%,2.45%,5.02%,2.25%,https://www.howbuy.com/fund/161828
161827,银华永益分级债券,06-01,1.0010,0.10%,0.20%,0.76%,0.48%,3.65%,1.04%,https://www.howbuy.com/fund/161827
150162,银华永益分级债券B,06-01,1.0010,0.10%,0.17%,0.75%,0.30%,1.80%,1.01%,https://www.howbuy.com/fund/150162
150085,申万菱信中小板指数分级A,05-08,1.0500,0.13%,0.41%,1.18%,2.43%,9.46%,1.70%,https://www.howbuy.com/fund/150085
150086,申万菱信中小板指数分级B,05-08,0.8960,-7.02%,-13.62%,-0.84%,-16.00%,-9.28%,-3.32%,https://www.howbuy.com/fund/150086
150133,德邦德信中高企债分级A,04-20,1.0740,0.09%,0.28%,0.85%,1.80%,3.57%,1.03%,https://www.howbuy.com/fund/150133
150134,德邦德信中高企债分级B,04-20,1.1370,-1.13%,-0.26%,-2.57%,-11.86%,-1.98%,-1.73%,https://www.howbuy.com/fund/150134
150166,国富恒利分级债券B,03-09,1.4820,0.07%,0.00%,-0.67%,-0.40%,3.13%,0.41%,https://www.howbuy.com/fund/150166
164303,新华惠鑫分级债券A,01-24,1.0000,-1.48%,-1.28%,-0.79%,1.54%,5.07%,-1.38%,https://www.howbuy.com/fund/164303
150161,新华惠鑫分级债券B,01-24,1.0000,-44.29%,-43.91%,-44.20%,-42.69%,-40.05%,-44.07%,https://www.howbuy.com/fund/150161
000909,鑫元合丰分级债券,12-26,1.0030,0.02%,-1.54%,-1.08%,1.15%,2.33%,2.24%,https://www.howbuy.com/fund/000909
000915,中加纯债分级债券B,12-22,1.0000,-1.77%,-3.44%,-3.75%,4.32%,7.66%,5.52%,https://www.howbuy.com/fund/000915
150160,融通通福分级债券B,12-12,1.0000,-0.50%,-1.30%,-0.19%,3.31%,6.28%,3.78%,https://www.howbuy.com/fund/150160
000357,大成景祥分级债券A,11-18,1.0180,0.10%,0.30%,0.89%,3.72%,8.11%,5.27%,https://www.howbuy.com/fund/000357
000440,大成景祥分级债券,11-18,1.4310,0.00%,0.07%,0.28%,2.00%,4.68%,3.02%,https://www.howbuy.com/fund/000440
000358,大成景祥分级债券B,11-18,1.9480,0.00%,-0.20%,-0.36%,2.31%,5.58%,3.01%,https://www.howbuy.com/fund/000358
150142,汇添富互利分级债券B,11-04,1.5270,0.00%,0.26%,0.93%,2.97%,6.78%,4.80%,https://www.howbuy.com/fund/150142
164704,汇添富互利分级债券A,11-04,1.0000,0.10%,0.30%,0.79%,3.01%,6.57%,4.03%,https://www.howbuy.com/fund/164704
150333,建信有色金属分级A,10-14,1.0523,0.22%,0.47%,1.46%,2.93%,8.35%,4.70%,https://www.howbuy.com/fund/150333
165316,建信有色金属分级,10-14,1.0011,0.81%,-0.75%,-12.48%,-3.94%,2.05%,1.43%,https://www.howbuy.com/fund/165316
150334,建信有色金属分级B,10-14,0.9499,1.46%,-2.07%,-24.03%,-10.56%,-4.14%,-1.96%,https://www.howbuy.com/fund/150334
150147,天弘同利分级债券B,09-14,1.4960,0.13%,0.74%,3.89%,3.46%,10.16%,5.43%,https://www.howbuy.com/fund/150147
164211,天弘同利分级债券A,09-14,1.0000,0.10%,0.29%,0.69%,1.38%,7.73%,1.98%,https://www.howbuy.com/fund/164211
150089,金鹰中证500指数分级B,08-24,1.1936,-1.58%,0.56%,22.75%,11.60%,-32.82%,-24.37%,https://www.howbuy.com/fund/150089
150088,金鹰中证500指数分级A,08-24,1.0324,0.10%,0.44%,1.24%,2.47%,9.76%,5.11%,https://www.howbuy.com/fund/150088
150350,融通农业分级B,07-27,0.9940,-7.02%,2.26%,5.97%,7.46%,--,-9.06%,https://www.howbuy.com/fund/150350
150349,融通农业分级A,07-27,1.0340,0.10%,0.39%,1.37%,2.68%,--,3.09%,https://www.howbuy.com/fund/150349
150313,信诚中证基建工程分级A,07-26,1.0290,0.10%,0.39%,1.08%,2.18%,--,2.59%,https://www.howbuy.com/fund/150313
150314,信诚中证基建工程分级B,07-26,1.0030,1.11%,14.37%,-5.73%,3.51%,--,3.08%,https://www.howbuy.com/fund/150314
150254,前海开源农业分级B,07-19,0.8170,0.62%,14.11%,5.28%,13.95%,-17.64%,-23.86%,https://www.howbuy.com/fund/150254
150253,前海开源农业分级A,07-19,1.0330,0.10%,0.49%,1.47%,2.99%,10.63%,7.33%,https://www.howbuy.com/fund/150253
150320,交银中证环境治理分级B,07-18,0.8420,1.57%,13.63%,1.81%,15.66%,--,-33.02%,https://www.howbuy.com/fund/150320
150319,交银中证环境治理分级A,07-18,1.0560,0.09%,0.48%,1.44%,2.92%,--,3.23%,https://www.howbuy.com/fund/150319
150240,鹏华医药分级B,07-14,1.0000,4.75%,26.15%,3.63%,7.53%,--,-29.69%,https://www.howbuy.com/fund/150240
150239,鹏华医药分级A,07-14,1.0000,0.09%,0.38%,1.07%,2.18%,--,2.38%,https://www.howbuy.com/fund/150239
150358,国泰国证新能源汽车分级B,06-30,1.1902,1.08%,11.33%,32.23%,-6.22%,--,-6.22%,https://www.howbuy.com/fund/150358
150357,国泰国证新能源汽车分级A,06-30,1.0358,0.09%,0.38%,1.16%,2.34%,--,2.34%,https://www.howbuy.com/fund/150357
150042,长信利鑫分级债券B,06-23,1.6992,0.30%,0.57%,0.66%,3.38%,10.96%,2.96%,https://www.howbuy.com/fund/150042
163004,长信利鑫分级债券A,06-23,1.0000,0.05%,0.21%,0.61%,2.89%,4.59%,1.18%,https://www.howbuy.com/fund/163004
150352,银华中证国防安全分级B,06-14,1.1250,-7.64%,9.01%,6.13%,5.93%,--,6.33%,https://www.howbuy.com/fund/150352
161832,银华中证国防安全分级,06-14,1.0760,-4.10%,4.77%,3.76%,4.26%,--,4.36%,https://www.howbuy.com/fund/161832
150351,银华中证国防安全分级A,06-14,1.0270,0.10%,0.49%,1.28%,2.50%,--,2.29%,https://www.howbuy.com/fund/150351
150353,银华中证一带一路分级A,06-14,1.0310,0.10%,0.49%,1.28%,2.49%,--,2.28%,https://www.howbuy.com/fund/150353
161833,银华中证一带一路分级,06-14,0.9600,-3.42%,-2.24%,-5.97%,-3.61%,--,-3.52%,https://www.howbuy.com/fund/161833
150354,银华中证一带一路分级B,06-14,0.8890,-7.20%,-5.22%,-13.18%,-9.84%,--,-9.47%,https://www.howbuy.com/fund/150354
150034,泰达宏利聚利A,05-13,1.0000,-18.23%,-18.10%,-17.63%,-17.08%,-15.54%,-17.42%,https://www.howbuy.com/fund/150034
150035,泰达宏利聚利B,05-13,1.0000,-54.67%,-55.38%,-54.83%,-54.25%,-52.63%,-55.52%,https://www.howbuy.com/fund/150035
150286,中融中证白酒指数分级B,05-06,1.3060,13.86%,9.93%,50.29%,15.07%,--,13.96%,https://www.howbuy.com/fund/150286
168202,中融中证白酒指数分级,05-06,1.1700,7.34%,5.50%,23.94%,9.24%,--,8.33%,https://www.howbuy.com/fund/168202
150285,中融中证白酒指数分级A,05-06,1.0330,0.00%,0.39%,1.27%,2.68%,--,1.77%,https://www.howbuy.com/fund/150285
150120,东吴鼎利分级债券B,04-27,1.2510,-0.08%,-0.16%,0.72%,3.90%,17.58%,0.81%,https://www.howbuy.com/fund/150120
